com.apple.CoreCDPUI.localSecretPrompt,System/Library/PrivateFrameworks/CoreCDPUI.framework/PlugIns/CoreCDPUIService.appex/CoreCDPUIService
com.apple.CoreFollowUpUI.FollowUpSampleExtension,System/Library/PrivateFrameworks/CoreFollowUpUI.framework/PlugIns/FollowUpSampleExtension.appex/FollowUpSampleExtension
com.apple.CoreRoutine.RTDiagnosticExtension,System/Library/PrivateFrameworks/CoreRoutine.framework/PlugIns/RTDiagnosticExtension.appex/RTDiagnosticExtension
com.apple.CoreTelephony.CTFollowUpExtension,System/Library/Frameworks/CoreTelephony.framework/PlugIns/CTFollowUpExtension.appex/CTFollowUpExtension
com.apple.CrashCopy.OTA,System/Library/CoreServices/OTACrashCopier
com.apple.CryptoTokenKit.setoken,System/Library/PrivateFrameworks/CryptoTokenKit.framework/PlugIns/setoken.appex/setoken
com.apple.DataDetectorsSourceAccess,usr/libexec/DataDetectorsSourceAccess
com.apple.DataDetectorsUI.ActionsExtension,System/Library/PrivateFrameworks/DataDetectorsUI.framework/PlugIns/com.apple.DataDetectorsUI.ActionsExtension.appex/com.apple.DataDetectorsUI.ActionsExtension
com.apple.DiagnosticExtensions.BackgroundAppRefresh,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.BackgroundAppRefresh.appex/com.apple.DiagnosticExtensions.BackgroundAppRefresh
com.apple.DiagnosticExtensions.Baseband,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Baseband.appex/com.apple.DiagnosticExtensions.Baseband
com.apple.DiagnosticExtensions.Bluetooth,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Bluetooth.appex/com.apple.DiagnosticExtensions.Bluetooth
com.apple.DiagnosticExtensions.BluetoothHeadset,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/BluetoothHeadset.appex/BluetoothHeadset
com.apple.DiagnosticExtensions.Contacts,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Contacts.appex/com.apple.DiagnosticExtensions.Contacts
com.apple.DiagnosticExtensions.CrashLogs,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.CrashLogs.appex/com.apple.DiagnosticExtensions.CrashLogs
com.apple.DiagnosticExtensions.DataAccess,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.DataAccess.appex/com.apple.DiagnosticExtensions.DataAccess
com.apple.DiagnosticExtensions.FaceTime,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.FaceTime.appex/com.apple.DiagnosticExtensions.FaceTime
com.apple.DiagnosticExtensions.HangTracer,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.HangTracer.appex/com.apple.DiagnosticExtensions.HangTracer
com.apple.DiagnosticExtensions.Keyboard,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Keyboard.appex/com.apple.DiagnosticExtensions.Keyboard
com.apple.DiagnosticExtensions.LowMemory,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.LowMemory.appex/com.apple.DiagnosticExtensions.LowMemory
com.apple.DiagnosticExtensions.Messages,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Messages.appex/com.apple.DiagnosticExtensions.Messages
com.apple.DiagnosticExtensions.Panic,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Panic.appex/com.apple.DiagnosticExtensions.Panic
com.apple.DiagnosticExtensions.Phone,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Phone.appex/com.apple.DiagnosticExtensions.Phone
com.apple.DiagnosticExtensions.Sandbox,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Sandbox.appex/com.apple.DiagnosticExtensions.Sandbox
com.apple.DiagnosticExtensions.Siri,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Siri.appex/com.apple.DiagnosticExtensions.Siri
com.apple.DiagnosticExtensions.StackShot,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.StackShot.appex/com.apple.DiagnosticExtensions.StackShot
com.apple.DiagnosticExtensions.Syslog,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.Syslog.appex/com.apple.DiagnosticExtensions.Syslog
com.apple.DiagnosticExtensions.VPN,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.VPN.appex/com.apple.DiagnosticExtensions.VPN
com.apple.DiagnosticExtensions.VisualVoiceMail,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.VisualVoiceMail.appex/com.apple.DiagnosticExtensions.VisualVoiceMail
com.apple.DiagnosticExtensions.WiFi,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.WiFi.appex/com.apple.DiagnosticExtensions.WiFi
com.apple.DiagnosticExtensions.sysdiagnose,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.sysdiagnose.appex/com.apple.DiagnosticExtensions.sysdiagnose
com.apple.DiagnosticExtensions.tailspin,System/Library/PrivateFrameworks/DiagnosticExtensions.framework/PlugIns/com.apple.DiagnosticExtensions.tailspin.appex/com.apple.DiagnosticExtensions.tailspin
com.apple.DiagnosticsService.Diagnostic-2386,Applications/DiagnosticsService.app/PlugIns/Diagnostic-2386.appex/Diagnostic-2386
com.apple.DiagnosticsService.Diagnostic-2532,Applications/DiagnosticsService.app/PlugIns/Diagnostic-2532.appex/Diagnostic-2532
com.apple.DiagnosticsService.Diagnostic-3732,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3732.appex/Diagnostic-3732
com.apple.DiagnosticsService.Diagnostic-3734,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3734.appex/Diagnostic-3734
com.apple.DiagnosticsService.Diagnostic-3737,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3737.appex/Diagnostic-3737
com.apple.DiagnosticsService.Diagnostic-3738,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3738.appex/Diagnostic-3738
com.apple.DiagnosticsService.Diagnostic-3741,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3741.appex/Diagnostic-3741
com.apple.DiagnosticsService.Diagnostic-3743,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3743.appex/Diagnostic-3743
com.apple.DiagnosticsService.Diagnostic-3744,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3744.appex/Diagnostic-3744
com.apple.DiagnosticsService.Diagnostic-3745,Applications/DiagnosticsService.app/PlugIns/Diagnostic-3745.appex/Diagnostic-3745
